0,0,0
-0.017594,-0.037137,-0.066205
-0.047681,-0.047262,-0.12523
-0.06264,-0.0652,-0.1897
-0.086785,-0.094859,-0.20171
-0.098249,-0.12125,-0.21049
-0.10209,-0.11107,-0.23974
-0.10515,-0.092317,-0.22451
-0.088231,-0.067525,-0.24467
-0.073933,-0.054293,-0.28989
-0.056332,-0.029371,-0.36209
-0.058034,0.0034324,-0.39958
-0.05746,0.053505,-0.41899
-0.052794,0.077213,-0.41159
-0.039977,0.1054,-0.44474
-0.044223,0.16112,-0.4637
-0.05165,0.19549,-0.51547
-0.085989,0.29493,-0.52624
-0.085496,0.36016,-0.52355
-0.10271,0.49487,-0.53938
-0.10475,0.64673,-0.64873
-0.10309,0.87919,-0.72246
-0.10617,1.1071,-0.7941
-0.087626,1.404,-0.88357
-0.0634,1.7288,-0.93948
-0.078098,2.1464,-0.9782
-0.015,2.564,-1.0112
-0.08373,3.1295,-1.0151
-0.10691,3.6615,-0.98726
0.0057756,4.1486,-1.0937
-0.060647,4.7798,-1.14
0.11784,5.2453,-1.1152
0.049799,5.9127,-1.1348
0.03017,6.5059,-1.101
0.03506,7.096,-1.1261
0.02303,7.6965,-0.99843
-0.028262,8.2767,-0.85408
-0.12571,8.8361,-0.64331
-0.22978,9.3725,-0.49857
-0.29518,9.945,-0.56344
-0.048192,10.492,-1.2558
-0.019286,10.978,-1.3163
-0.038331,11.47,-1.3538
0.25173,11.931,-1.999
0.29037,12.411,-2.0934
0.36654,12.811,-2.29
0.47137,13.139,-2.346
0.40467,13.536,-2.3562
0.49619,13.834,-2.3319
0.51231,14.159,-2.3483
0.48545,14.509,-2.3212
0.5204,14.84,-2.3667
0.52001,15.162,-2.3479
0.51763,15.485,-2.2887
0.40955,15.859,-2.0648
0.49131,16.216,-2.1204
0.60926,16.552,-2.1801
0.75372,16.949,-2.3377
0.84851,17.317,-2.3534
0.91199,17.689,-2.3161
1.0576,18.047,-2.428
1.156,18.415,-2.4407
1.2525,18.769,-2.4082
1.258,19.147,-2.2518
0.8067,19.775,-2.0718
0.6828,20.218,-1.6691
0.67597,20.71,-1.4303
0.72755,21.161,-1.3166
0.92682,21.562,-1.2048
0.89772,21.993,-0.97432
0.88107,22.354,-0.84681
0.96961,22.717,-0.74601
0.8894,23.128,-0.51116
0.83265,23.488,-0.37512
0.89511,23.809,-0.23015
0.90605,24.081,-0.21964
1.0766,24.314,-0.30426
0.95762,24.558,-0.025529
0.84496,24.844,0.056734
1.0761,24.963,-0.1928
1.1105,25.086,-0.1628
1.1253,25.224,-0.13334
1.1633,25.326,-0.12587
1.1626,25.392,-0.07732
1.2293,25.458,-0.095315
1.2354,25.511,-0.033265
1.2961,25.566,-0.050612
1.3529,25.585,-0.040694
1.3596,25.612,0.054279
1.4547,25.655,0.077629
1.5522,25.679,0.074719
1.5819,25.721,0.20015
1.5302,25.735,0.37128
1.4648,25.723,0.60352
1.4294,25.684,0.81429
1.4344,25.651,1.021
1.3781,25.592,1.3256
1.3233,25.538,1.6297
1.2835,25.49,1.9512
1.1816,25.451,2.3809
1.1877,25.423,2.7063
1.1774,25.428,3.0293
1.2151,25.431,3.2237
1.2615,25.425,3.4544
1.3406,25.428,3.6561
1.3279,25.47,3.9485
1.3772,25.471,4.1625
1.2477,25.433,4.6164
1.279,25.409,4.8626
1.2604,25.401,5.189
1.1591,25.36,5.6607
0.65288,25.42,6.7057
0.75811,25.419,6.8019
0.70846,25.415,7.2339
0.53995,25.472,7.7839
0.51213,25.496,8.1201
0.21651,25.514,8.8626
0.3187,25.488,9.0002
-0.021023,25.438,9.7667
0.037155,25.436,9.9725
-0.083942,25.412,10.466
-0.15229,25.365,10.84
-0.24129,25.308,11.284
-0.38157,25.222,11.858
-0.46404,25.15,12.219
-0.6501,25.121,12.718
-0.70623,25.06,12.954
-0.78046,25.045,13.256
-1.0599,24.957,13.815
-1.169,24.868,14.121
-1.2995,24.768,14.419
-1.4611,24.723,14.779
-1.4984,24.677,14.906
-1.4826,24.644,15.029
-1.4861,24.574,15.165
-1.5386,24.492,15.335
-1.6295,24.419,15.557
-1.6978,24.333,15.74
-1.645,24.289,15.753
-1.6694,24.209,15.866
-1.6265,24.19,15.872
-1.6748,24.144,16.079
-1.6971,24.083,16.253
-1.6936,24.042,16.347
-1.7549,23.977,16.617
-1.8079,23.922,16.807
-1.9266,23.896,17.1
-1.9336,23.87,17.234
-2.0012,23.916,17.436
-2.0571,23.909,17.627
-2.1143,23.867,17.822
-2.1898,23.81,18.054
-2.1864,23.772,18.132
-2.2315,23.736,18.301
-2.2469,23.726,18.409
-2.2353,23.726,18.472
-2.2888,23.741,18.591
-2.1938,23.776,18.521
-2.1995,23.785,18.574
-2.2044,23.771,18.614
-2.1989,23.792,18.638
-2.5943,23.82,19.358
-2.5566,23.809,19.374
-2.0723,23.761,18.708
-2.0949,23.773,18.777
-2.1159,23.786,18.866
-2.2039,23.778,19.104
-2.2399,23.785,19.195
-2.4329,23.787,19.48
-3.0012,23.793,20.389
-3.1168,23.749,20.564
-2.7378,23.669,20.009
-3.2722,23.641,20.873
-3.3703,23.593,21.024
-3.4092,23.576,21.14
-3.4578,23.55,21.311
-3.042,23.563,20.678
-3.2247,23.605,20.858
-3.412,23.627,21.145
-3.5767,23.648,21.366
-3.6699,23.637,21.477
-3.6932,23.656,21.504
-3.745,23.658,21.566
-3.8359,23.616,21.725
-3.8578,23.573,21.761
-3.8933,23.527,21.806
-3.9176,23.492,21.874
-3.825,23.439,21.78
-3.7057,23.41,21.647
-3.5871,23.41,21.513
-3.3714,23.407,21.309
-3.2888,23.382,21.221
-3.2936,23.399,21.196
-3.2773,23.39,21.179
-3.3338,23.411,21.207
-3.4182,23.446,21.3
-3.465,23.471,21.269
-3.4499,23.537,21.226
-3.4487,23.604,21.204
-3.4663,23.661,21.206
-3.466,23.699,21.211
-3.469,23.731,21.212
-3.424,23.788,21.154
-3.3741,23.802,21.117
-3.2958,23.815,21.045
-3.28,23.831,21.073
-3.2746,23.882,21.06
-3.2963,23.88,21.061
-3.2502,23.894,21.042
-3.2336,23.91,21.047
-3.2346,23.906,21.045
-3.2094,23.941,21.069
-3.1396,23.932,20.987
-3.2335,23.918,21.115
-3.0729,23.894,20.961
-3.0732,23.875,20.994
-3.0833,23.875,20.978
-3.0649,23.865,20.994
-3.1395,23.875,21.103
-3.1531,23.887,21.077
-3.1356,23.934,21.052
-3.2302,23.935,21.194
-3.1421,23.958,21.079
-3.1407,23.967,21.116
-3.1123,23.99,21.075
-3.1643,24.001,21.146
-3.2087,23.999,21.224
-3.1566,24.001,21.124
-3.2042,23.972,21.196
-3.2844,23.955,21.296
-3.3295,23.97,21.329
-3.2637,23.976,21.209
-3.3428,23.942,21.288
-3.4034,23.856,21.398
-3.9203,23.712,22.241
-3.4771,23.756,21.622
-3.394,23.742,21.562
-3.3417,23.737,21.484
-3.4791,23.714,21.69
-3.4935,23.704,21.67
-3.5966,23.695,21.785
-3.6497,23.665,21.842
-3.6607,23.647,21.824
-3.6979,23.631,21.871
-3.6262,23.605,21.777
-3.5741,23.606,21.7
