0.71412,0.55147,2.7007,4.6895,0.94472,0.91385,0.51329,0.85673,1.0734,0.58097
0.70627,0.53462,2.5741,4.6368,0.89298,0.95807,0.49299,0.83275,1.0622,0.58036
0.68699,0.54908,2.4549,4.5246,0.85217,0.97066,0.48552,0.82759,1.0546,0.58689
0.68795,0.57524,2.3563,4.3599,0.83993,1.0329,0.49035,0.84347,1.0607,0.58193
0.73749,0.65016,2.7151,4.5619,0.80666,1.0377,0.51544,0.89526,1.198,0.60548
0.76046,0.67867,2.882,4.4013,0.76949,0.98917,0.52547,0.98516,1.2541,0.59889
0.74558,0.68174,2.7533,4.0151,0.73142,0.92481,0.54001,0.98475,1.2303,0.56456
0.74295,0.65617,2.5308,3.5063,0.78609,0.86154,0.56105,0.97143,1.2023,0.53306
0.73851,0.61281,2.4479,3.0684,0.80902,0.80017,0.5597,0.92295,1.1641,0.51362
0.73397,0.59751,2.5785,3.0342,0.7968,0.82338,0.5676,0.94129,1.1461,0.54863
0.70808,0.6036,2.5112,3.1397,0.79454,0.84504,0.56732,0.94975,1.102,0.61881
0.68899,0.61487,2.2527,3.1224,0.7948,0.86005,0.55147,0.94161,1.0604,0.70512
0.71924,0.62702,2.1501,3.3723,0.83415,0.88308,0.57047,0.96339,1.0413,0.72297
0.76441,0.63694,2.1875,3.7141,0.95199,0.90063,0.60464,0.95251,1.0309,0.70252
0.7598,0.65933,2.1299,3.735,0.97834,0.93113,0.61409,0.97788,1.0236,0.66942
0.76216,0.64649,2.1229,3.532,0.94313,0.93744,0.60525,0.95933,1.0464,0.63641
0.73537,0.60947,2.1221,3.2814,0.88175,0.93083,0.58601,0.91206,1.0821,0.59965
0.73252,0.58981,2.256,3.6024,0.82571,0.89331,0.56741,0.88869,1.1338,0.56731
0.74055,0.60745,2.5357,4.4657,0.77661,0.83271,0.5645,0.85488,1.2023,0.55038
0.73108,0.62488,2.7184,4.7397,0.74032,0.80281,0.54775,0.83079,1.1671,0.53131
0.70977,0.63192,2.7769,4.7447,0.75578,0.8036,0.51571,0.8251,1.1194,0.51839
0.67507,0.62262,2.6886,4.623,0.74522,0.79489,0.47688,0.79243,1.0504,0.49905
0.64232,0.61078,2.5447,4.3044,0.72414,0.75194,0.45119,0.80145,1.0021,0.49636
0.63071,0.60294,2.2802,3.788,0.73821,0.72345,0.45371,0.85588,1.0055,0.50777
0.64098,0.62462,2.1506,3.4134,0.80257,0.7314,0.48102,0.944,1.0725,0.52805
0.66016,0.62554,2.079,3.1445,0.82669,0.75379,0.49748,0.99272,1.0657,0.53757
0.6606,0.60739,2.1472,3.1893,0.80555,0.78822,0.51246,0.98484,1.0311,0.55217
0.64409,0.61453,2.0962,3.1137,0.80084,0.81803,0.5236,0.94991,1.0052,0.5966
0.62365,0.62844,2.0375,2.9731,0.80695,0.80725,0.52212,0.89753,0.95785,0.61692
0.63448,0.61792,2.0627,2.8085,0.82253,0.81264,0.52602,0.87044,0.94561,0.60938
0.67289,0.61052,2.1049,2.7354,0.80177,0.79765,0.53832,0.8695,0.92827,0.57898
0.68944,0.59023,2.1273,2.8817,0.76938,0.74133,0.54146,0.84806,0.89244,0.5365
0.69509,0.57989,2.4043,3.2143,0.86566,0.69247,0.52543,0.81526,0.88421,0.49802
0.68223,0.59741,2.4131,3.2124,0.91856,0.67891,0.51427,0.81442,0.88967,0.48228
0.67994,0.62611,2.2602,3.1588,0.90954,0.72721,0.50583,0.83019,0.91726,0.47907
0.67847,0.64183,2.3534,3.6033,0.85939,0.82006,0.48474,0.87432,0.91357,0.46141
0.66627,0.6507,2.6237,3.9409,0.89212,0.87623,0.49051,0.89751,0.91579,0.45643
0.6552,0.62892,2.926,4.236,0.94816,0.92146,0.49602,0.96198,0.92961,0.45355
0.64068,0.59542,2.7973,4.3121,0.92799,0.90751,0.49194,0.9958,0.92561,0.47036
0.62059,0.5616,2.4469,3.9841,0.85652,0.91045,0.47674,0.96275,0.91499,0.46377
0.59339,0.53552,2.1184,3.718,0.78077,0.97567,0.45775,0.90551,0.92014,0.44829
0.59645,0.55316,2.1256,3.8818,0.73931,1.0215,0.4585,0.8783,0.98652,0.47397
0.59334,0.56745,2.0761,4.0052,0.72708,0.95571,0.46133,0.86702,1.019,0.49332
0.6118,0.56489,1.9994,3.9026,0.7253,0.86775,0.45626,0.90627,1.0118,0.50283
0.61247,0.54683,1.9544,3.6305,0.74239,0.84225,0.45329,0.92342,0.94918,0.47956
0.61869,0.55554,2.0458,3.4759,0.73762,0.87967,0.44891,0.99871,0.9231,0.44014
0.65583,0.58985,2.0932,3.2683,0.73895,0.91161,0.45217,1.0463,0.91095,0.41564
0.69705,0.62602,2.1478,3.0409,0.75916,1.006,0.46967,1.0291,0.90879,0.41882
0.71391,0.65138,2.0595,2.7711,0.81188,1.107,0.48406,0.97403,0.90598,0.41914
0.74176,0.65934,2.0627,2.7532,0.82117,1.0718,0.52778,0.91096,0.91845,0.4254
0.75331,0.6538,2.0118,2.7901,0.81548,0.98839,0.55851,0.84743,0.93304,0.43745
0.73437,0.61879,1.9231,2.7654,0.79379,0.88005,0.56431,0.77257,0.92878,0.43876
0.70481,0.60145,2.0296,2.8341,0.78028,0.79486,0.5577,0.78305,0.95066,0.45022
0.70962,0.60618,2.2064,2.7969,0.83401,0.73271,0.57714,0.80956,0.95359,0.46054
0.69091,0.65243,2.1588,2.5974,0.84663,0.83039,0.57946,0.8971,0.94572,0.4749
0.68984,0.74537,2.0694,2.679,0.92644,1.023,0.58527,1.0437,0.97412,0.51219
0.68844,0.77224,1.9692,3.1425,1.0229,1.2188,0.60108,1.2119,0.99604,0.52725
0.72515,0.76269,1.9476,3.4695,1.0241,1.5232,0.61561,1.3071,1.0669,0.52913
0.74225,0.74318,1.9043,3.5086,0.99309,1.5876,0.60881,1.2798,1.0991,0.51962
0.75164,0.77262,1.7969,3.3412,0.97282,1.7138,0.60159,1.3644,1.088,0.50495
0.74754,0.78425,1.8073,3.166,0.92242,1.6449,0.57309,1.3537,1.086,0.51302
0.74583,0.77039,2.2481,3.3296,0.87205,1.4882,0.53319,1.2654,1.1042,0.53218
0.74974,0.76116,2.4924,3.5866,0.85106,1.3377,0.52398,1.1706,1.0987,0.58203
0.74194,0.7579,2.5124,3.6452,0.83746,1.2279,0.51428,1.0901,1.0825,0.63418
0.71954,0.70806,2.4966,3.4846,0.81427,1.0732,0.50216,1.0058,1.0557,0.63822
0.69781,0.6566,2.5248,3.4691,0.81162,0.92579,0.49687,0.98309,1.0279,0.60601
0.66338,0.60412,2.4663,3.3812,0.82444,0.83221,0.48341,0.98637,1.0082,0.58452
0.64934,0.54993,2.4146,3.1738,0.81053,0.75738,0.4606,0.98028,0.9689,0.53822
0.63932,0.51835,2.3543,3.1295,0.78311,0.68742,0.45387,0.9461,0.96156,0.51793
0.66285,0.51427,2.4811,3.5776,0.7913,0.68189,0.45913,0.91974,0.9988,0.5103
0.6745,0.53477,2.5469,3.9819,0.7753,0.77449,0.46797,0.9314,1.0226,0.49315
0.67741,0.55008,2.537,3.9256,0.74529,0.80054,0.46302,0.97422,1.0213,0.48027
0.67658,0.55111,2.4775,3.7781,0.70886,0.78878,0.45916,0.98237,1.0245,0.48061
0.65478,0.54988,2.2676,3.7042,0.65818,0.7722,0.44839,0.95535,1.0028,0.50062
0.64263,0.55754,2.0789,3.588,0.65277,0.76673,0.45046,0.92304,0.97023,0.51488
0.63695,0.56075,2.1508,3.6691,0.67805,0.72752,0.44885,0.88448,0.9375,0.51447
0.65062,0.57175,2.4727,3.7293,0.70244,0.70585,0.44772,0.86768,0.94025,0.51786
0.64256,0.58848,2.5582,3.5629,0.701,0.69136,0.43983,0.85398,0.95592,0.51434
0.63449,0.59251,2.4625,3.4769,0.67471,0.70468,0.43648,0.87432,0.95491,0.50839
0.62035,0.58294,2.5388,3.5762,0.71038,0.78622,0.42154,0.87532,0.93284,0.49485
0.61944,0.56721,2.6679,3.6076,0.85898,0.83933,0.43702,0.88511,0.88587,0.4852
0.65073,0.55833,2.6666,3.5818,1.0826,0.88653,0.49205,0.92525,0.87268,0.48128
0.65555,0.53235,2.5472,3.632,1.1401,0.87098,0.52112,0.95463,0.8801,0.48489
0.66674,0.53264,2.4215,3.689,1.099,0.83801,0.5328,0.95447,0.95503,0.50457
0.69298,0.55046,2.4931,3.9852,1.0179,0.80352,0.52758,0.91629,0.9942,0.52273
0.67392,0.53503,2.457,3.9409,0.9081,0.78034,0.51366,0.85055,0.98188,0.5186
0.64901,0.51926,2.3706,3.7046,0.8139,0.76506,0.49196,0.82287,0.95563,0.50153
0.6455,0.51403,2.2483,3.4821,0.7473,0.76499,0.47791,0.85714,0.92482,0.48256
0.61892,0.51951,2.0791,3.2818,0.69747,0.79142,0.46148,0.95709,0.90568,0.47524
0.62237,0.52814,1.892,3.2161,0.68831,0.80475,0.47746,1.0557,0.92375,0.48048
0.62781,0.53844,1.9181,3.2415,0.74687,0.81832,0.50266,1.1111,0.96673,0.50145
0.63913,0.54214,1.9417,3.3406,0.79435,0.86261,0.51001,1.1212,1.0029,0.50555
0.6341,0.52461,2.027,3.4418,0.79065,0.88894,0.52483,1.0776,1.0357,0.50088
0.64425,0.53453,2.1581,3.5608,0.79351,0.87371,0.53744,1.0033,1.0503,0.51004
0.6536,0.55693,2.2186,3.6701,0.7774,0.8173,0.54586,0.93039,1.0421,0.52566
0.67772,0.58785,2.0992,3.4859,0.79509,0.83766,0.56798,0.88194,1.0099,0.52999
0.71306,0.59053,2.2292,3.3059,0.82249,0.83158,0.57129,0.88407,0.97972,0.52528
0.7244,0.58382,2.2805,3.0896,0.82059,0.79533,0.55729,0.89613,0.93233,0.48765
0.71143,0.57479,2.3278,2.8358,0.85615,0.80179,0.52034,0.94401,0.89044,0.43919
0.69507,0.58423,2.2946,2.6854,0.87152,0.82186,0.50051,1.3012,0.89356,0.4044
0.69495,0.59673,2.1438,2.5405,0.83753,0.82549,0.49353,1.7187,0.89384,0.40192
0.67599,0.57191,2.0074,2.4186,0.75879,0.80537,0.48512,1.7626,0.90068,0.41629
0.65373,0.54869,1.9746,2.4515,0.71603,0.7947,0.47805,1.6826,0.93577,0.4411
0.64577,0.54839,2.0456,2.6001,0.71607,0.83665,0.48887,1.552,0.97577,0.47857
0.64131,0.56448,2.1588,2.9098,0.73259,0.82826,0.49611,1.3909,0.97933,0.49926
0.63686,0.58511,2.3097,3.2007,0.74544,0.79641,0.48643,1.2323,0.98101,0.50026
0.63171,0.59098,2.2535,3.2378,0.74561,0.76423,0.48224,1.0859,0.97169,0.49453
0.65652,0.59284,2.3029,3.4614,0.76935,0.74139,0.47571,0.96758,0.95764,0.47994
0.68768,0.58982,2.5661,3.6523,0.79242,0.76391,0.46729,0.93543,0.97632,0.46594
0.70079,0.58313,2.6319,3.8849,0.80039,0.80249,0.47485,0.95125,0.9817,0.46801
0.68372,0.58553,2.566,3.9606,0.78934,0.85995,0.47751,0.9177,0.95539,0.46377
0.64912,0.57629,2.4718,3.8066,0.79758,0.8374,0.48287,0.89199,0.9243,0.4678
0.65337,0.55811,2.4295,3.9217,0.827,0.80605,0.48477,0.899,0.98046,0.50507
0.68825,0.60029,2.4894,4.2634,0.83361,0.80877,0.50497,0.93094,1.0925,0.61464
0.72955,0.6459,2.5465,4.35,0.83959,0.80262,0.51618,0.96716,1.1945,0.73508
0.74301,0.67648,2.4735,4.1821,0.80874,0.86835,0.51553,1.0075,1.2144,0.77746
0.74256,0.67903,2.39,4.0551,0.76057,0.90541,0.50141,1.0006,1.1714,0.76257
0.74061,0.6455,2.4777,3.7741,0.73314,0.87993,0.48961,0.94763,1.1176,0.70785
0.69297,0.59471,2.3791,3.3791,0.70966,0.87332,0.47534,0.89788,1.0281,0.62992
0.65038,0.552,2.2372,2.9842,0.75864,0.8331,0.49917,0.89003,0.94414,0.56268
0.65582,0.52068,2.0591,2.6474,1.0115,0.81937,0.54115,1.0266,0.90907,0.51549
0.66775,0.51464,1.8877,2.4296,1.1279,0.99874,0.55552,1.2262,0.9059,0.49031
0.68232,0.52453,1.9784,2.6575,1.1559,1.1574,0.57403,1.2884,0.94508,0.49395
0.68656,0.52523,2.3038,3.0188,1.161,1.1437,0.61149,1.2411,0.95377,0.49506
0.7022,0.5656,2.6628,3.6384,1.1077,1.0653,0.63194,1.1299,0.95686,0.49881
0.68813,0.58978,2.819,3.9683,1.0236,0.97574,0.6219,1.0112,0.94266,0.49186
0.68214,0.61794,2.8663,3.8927,0.92177,0.86587,0.60037,0.90391,0.93216,0.47075
0.69512,0.63317,2.6819,3.6023,0.8546,0.76556,0.57058,0.82546,0.9165,0.45303
0.6928,0.62714,2.4609,3.3819,0.82408,0.68722,0.53411,0.77218,0.89463,0.45378
0.70308,0.62776,2.5938,3.5928,0.79701,0.66057,0.53318,0.75987,0.90986,0.47291
0.69858,0.61649,2.4463,3.5649,0.8964,0.71051,0.5808,0.78415,0.91413,0.48329
0.68078,0.61308,2.2692,3.336,0.97318,0.78466,0.59871,0.7913,0.93399,0.48739
0.67346,0.60182,2.1828,3.0711,0.97404,0.80177,0.58998,0.81077,1.0094,0.5022
0.69076,0.6027,2.1518,2.9623,0.92136,0.78463,0.57291,0.86756,1.0892,0.51719
0.71146,0.60172,2.041,2.8912,0.86369,0.75717,0.54496,0.87705,1.0803,0.50586
0.71012,0.59376,1.9866,2.8276,0.8323,0.72067,0.52105,0.88057,1.0399,0.49664
0.68239,0.57432,1.989,2.7896,0.82366,0.72692,0.51074,0.88015,1.0019,0.5069
0.69003,0.58134,1.965,2.6529,1.1149,0.80168,0.59955,0.89698,0.95087,0.50883
0.68774,0.58785,1.9983,2.7199,1.2718,0.9017,0.63851,0.98243,0.91844,0.49823
0.69116,0.58067,2.0259,2.9564,1.2526,0.95041,0.62116,1.0063,0.89522,0.47995
0.6882,0.59857,2.0072,3.0763,1.1587,0.94021,0.57091,0.99924,0.91799,0.48614
0.69598,0.61595,2.0823,3.1087,1.0462,0.92092,0.5281,0.99255,0.95489,0.49004
0.68289,0.61172,2.1212,3.105,0.97908,0.86782,0.5,0.96318,0.95337,0.48678
0.67589,0.59614,2.0561,2.9948,0.92586,0.85066,0.49183,0.96291,0.96121,0.49136
0.67165,0.60294,2.0369,3.0254,0.86251,0.83165,0.48234,0.97466,0.96809,0.48636
0.66337,0.59398,1.9759,2.9737,0.79433,0.79805,0.46197,1.0012,0.97218,0.46217
0.68465,0.60603,2.2075,3.0465,0.77326,0.7883,0.46001,1.0848,0.97344,0.44506
0.72662,0.64795,2.5885,3.3442,0.96783,0.79196,0.51221,1.1819,1.0085,0.45526
0.74971,0.68829,2.7366,3.4381,1.0571,0.79338,0.55058,1.1792,1.014,0.45899
0.7369,0.72528,2.6161,3.2774,1.0298,0.87299,0.57132,1.1367,1.022,0.47528
0.687,0.70784,2.4127,3.0327,0.96332,0.93216,0.55405,1.0473,1.0168,0.47399
0.68886,0.69679,2.4208,3.2409,1.048,0.94474,0.53917,0.97789,1.0037,0.47955
0.69413,0.68827,2.4034,3.5492,1.0644,0.92753,0.54186,0.93846,0.96531,0.48093
0.6904,0.6808,2.373,3.6302,1.0099,0.91708,0.53189,0.97276,0.95377,0.47276
0.68409,0.66094,2.2627,3.3958,0.92161,0.94585,0.53179,0.98097,0.95037,0.46652
0.67444,0.62902,2.0824,3.1093,0.8201,0.93957,0.52422,0.9618,0.92313,0.46435
0.64911,0.59153,1.982,2.9551,0.73258,0.89498,0.50472,1.0028,0.87561,0.45759
0.64832,0.55917,1.9972,2.8494,0.67989,0.83878,0.50862,1.0098,0.84639,0.45886
0.64749,0.54943,2.032,2.9506,0.6776,0.83714,0.49927,0.99659,0.85725,0.46559
0.66121,0.59838,2.0264,3.1755,0.70973,0.88716,0.49684,1.0186,0.88205,0.47536
0.65257,0.61825,1.9509,3.1883,0.71253,0.88292,0.48989,1.0265,0.89118,0.47853
0.66848,0.62706,1.8932,3.1766,0.70886,0.84286,0.51213,1.0147,0.93262,0.48754
0.6662,0.61619,1.9362,3.0709,0.68775,0.82601,0.51287,0.95488,0.93649,0.46732
0.67412,0.62154,2.0318,3.0473,0.64683,0.81544,0.49266,0.94111,0.93617,0.46346
0.69441,0.64324,2.0465,3.1164,0.67006,0.85626,0.49445,0.95544,0.95335,0.53601
0.68965,0.66076,2.1349,3.2594,0.69096,0.86835,0.50196,0.94867,0.96338,0.64449
0.67671,0.64666,2.3402,3.4197,0.69305,0.84229,0.49951,1.0095,0.98287,0.72424
0.65235,0.64305,2.4846,3.6179,0.6888,0.80244,0.50889,1.1172,0.98453,0.73309
0.61984,0.62618,2.4484,3.5773,0.68592,0.79007,0.50672,1.1665,0.95945,0.69747
0.58994,0.58596,2.4206,3.5276,0.71314,0.78612,0.49529,1.1196,0.90141,0.62676
0.57845,0.53184,2.3346,3.6171,0.71943,0.76776,0.49014,1.0503,0.85635,0.5718
0.56678,0.50571,2.1397,3.5847,0.73488,1.0044,0.49163,1.0829,0.86971,0.54636
0.57325,0.51532,1.9511,3.3896,0.73958,1.3505,0.47839,1.1206,0.88264,0.52061
0.58519,0.53665,1.8737,3.2124,0.78365,1.4967,0.46577,1.1003,0.89074,0.49609
0.60634,0.54621,2.0359,3.0699,0.8017,1.5095,0.46148,1.0476,0.90083,0.4818
0.63547,0.55792,2.2143,3.1003,0.78485,1.3782,0.44876,0.95095,0.90188,0.46514
0.6642,0.59131,2.2754,3.1855,0.75276,1.4791,0.44641,0.93765,0.93199,0.4696
0.66419,0.67459,2.1794,3.1294,0.72197,1.625,0.45237,0.96043,0.95575,0.47798
0.65017,0.72513,2.0384,2.9979,0.69133,1.6771,0.46984,1.0279,1.007,0.49243
0.63248,0.71978,1.9063,2.8912,0.66944,1.5447,0.49636,1.0416,1.0586,0.52828
0.63862,0.70825,1.8248,2.8381,0.67251,1.3417,0.52606,1.0129,1.0562,0.53962
0.64433,0.70986,1.7438,2.8192,0.72808,1.1245,0.56336,0.96697,1.0246,0.53149
0.63414,0.68948,1.7156,2.7894,0.75787,0.96966,0.56499,0.95321,0.96891,0.52275
0.62801,0.67699,1.6934,2.7788,0.75727,0.95616,0.54558,1.0211,0.91074,0.50953
0.63883,0.67726,1.7698,2.764,0.81384,1.186,0.54016,1.1918,0.88742,0.49828
0.67656,0.67287,1.9145,2.8709,0.93346,1.2763,0.57986,1.2403,0.87301,0.48158
0.71261,0.67869,2.0748,3.1801,0.9828,1.4066,0.59688,1.2696,0.88236,0.48348
0.7058,0.66112,2.0427,3.4066,0.98928,1.6089,0.59741,1.2497,0.9129,0.48989
0.69336,0.65453,1.9259,3.3948,0.93061,1.5832,0.57786,1.2037,0.94326,0.48935
0.70126,0.67887,1.9488,3.5035,0.8851,1.5508,0.56243,1.1221,0.9662,0.48678
0.7085,0.7639,2.0072,3.659,0.86177,1.6698,0.52973,1.0265,0.95929,0.47176
0.70264,0.78097,1.9586,3.5961,0.82448,1.7109,0.49492,1.0051,0.96284,0.45285
0.68996,0.76169,1.9032,3.3966,0.78845,1.6319,0.47656,1.0708,0.9679,0.43635
