ISL,C6,0,-37.52610865,4.675180596,C5,0,-32.02931266,-3.539120087,,,,
ISL,C6,0,-41.90629666,2.650245501,C5,0,-33.72309689,-3.997584719,,,,
ISL,C6,0,-46.28648467,0.625310406,C5,0,-35.41688113,-4.456049351,,,,
ISL,C6,0,-49.38900497,-1.557706509,C5,0,-38.12974599,-6.218412614,,,,
ISL,C6,0,-52.49152528,-3.740723423,C5,0,-40.84261086,-7.980775876,,,,
ISL,C6,0,-55.59404558,-5.923740338,C5,0,-43.55547573,-9.743139138,,,,
ISL,C6,0,-58.69656589,-8.106757253,C5,0,-46.26834059,-11.5055024,,,,
ISL,C6,0,-61.79908619,-10.28977417,C5,0,-48.98120546,-13.26786566,,,,
ISL,C5,0,-21.63638757,9.968287469,C4,0,-22.61390901,-4.182796488,,,,
ISL,C5,0,-24.49690211,8.649141036,C4,0,-24.57009902,-4.923762964,,,,
ISL,C5,0,-27.35741665,7.329994603,C4,0,-26.52628903,-5.664729439,,,,
ISL,C5,0,-30.21793119,6.010848171,C4,0,-28.48247903,-6.405695915,,,,
ISL,C5,0,-33.07844573,4.691701738,C4,0,-30.43866904,-7.146662391,,,,
ISL,C5,0,-35.93896027,3.372555305,C4,0,-32.39485904,-7.887628866,,,,
ISL,C5,0,-39.02594519,0.581150364,C4,0,-34.35104905,-8.628595342,,,,
ISL,C5,0,-42.1129301,-2.210254576,C4,0,-36.30723906,-9.369561817,,,,
ISL,C5,0,-45.19991502,-5.001659516,C4,0,-38.26342906,-10.11052829,,,,
ISL,C5,0,-48.28689993,-7.793064457,C4,0,-40.21961907,-10.85149477,,,,
ISL,C5,0,-51.37388485,-10.5844694,C4,0,-42.17580907,-11.59246124,,,,
ISL,C4,0,-23.9746801,8.435459768,C3,0,-22.18955398,-4.648842253,,,,
ISL,C4,0,-25.08976898,7.239500437,C3,0,-23.82213181,-6.216161963,,,,
ISL,C4,0,-26.20485787,6.043541107,C3,0,-25.45470964,-7.783481673,,,,
ISL,C4,0,-27.31994676,4.847581776,C3,0,-27.08728747,-9.350801384,,,,
ISL,C4,0,-28.43503565,3.651622445,C3,0,-28.7198653,-10.91812109,,,,
ISL,C4,0,-29.55012454,2.455663115,C3,0,-30.35244313,-12.4854408,,,,
ISL,C4,0,-31.79337056,1.519290261,C3,0,-32.3904411,-12.93810599,,,,
ISL,C4,0,-34.03661658,0.582917407,C3,0,-34.42843906,-13.39077118,,,,
ISL,C4,0,-36.2798626,-0.353455446,C3,0,-36.46643703,-13.84343637,,,,
ISL,C4,0,-38.52310863,-1.2898283,C3,0,-38.504435,-14.29610155,,,,
ISL,C4,0,-40.76635465,-2.226201154,C3,0,-40.54243297,-14.74876674,,,,
ISL,C3,0,-22.27744559,7.745404739,C2,0,-18.67890063,-9.663620518,,,,
ISL,C3,0,-24.10020433,6.421876925,C2,0,-20.25081899,-10.33380412,,,,
ISL,C3,0,-25.92296306,5.09834911,C2,0,-21.82273735,-11.00398771,,,,
ISL,C3,0,-27.7457218,3.774821295,C2,0,-23.39465572,-11.67417131,,,,
ISL,C3,0,-29.56848054,2.45129348,C2,0,-24.96657408,-12.34435491,,,,
ISL,C3,0,-31.39123927,1.127765665,C2,0,-26.53849244,-13.01453851,,,,
ISL,C3,0,-33.21399801,-0.195762149,C2,0,-28.11041081,-13.68472211,,,,
ISL,C3,0,-35.03675675,-1.519289964,C2,0,-29.68232917,-14.3549057,,,,
ISL,C3,0,-36.85951549,-2.842817779,C2,0,-31.25424753,-15.0250893,,,,
ISL,C3,0,-38.68227422,-4.166345594,C2,0,-32.8261659,-15.6952729,,,,
ISL,C3,0,-40.50503296,-5.489873409,C2,0,-34.39808426,-16.3654565,,,,
PAAM,C2,0,-24.29341999,-0.047215269,C1,0,2.288087557,-1.273917234,,,,
PAAM,C2,14.95604248,-8.755557548,10.7414179,C1,21.07903455,14.27779787,3.132892639,,,,
PAAM,C2,14.54246735,-11.00022507,7.523631056,C1,18.72467927,11.70443726,2.508871337,,,,
PAAM,C2,13.48214716,-14.00381387,5.45506704,C1,16.28340638,9.150772808,1.443185854,,,,
PAAM,C2,11.25748484,-16.59220205,4.164365115,C1,13.66728762,6.81303523,0.147805342,,,,
PAAM,C2,8.335825304,-18.62521572,3.501494391,C1,10.73391961,4.857525243,-0.943605282,,,,
PAAM,C2,5.466226991,-20.71276721,3.179811876,C1,7.367378529,3.418508111,-1.396003337,,,,
PAAM,C2,2.700047586,-23.04842308,1.40845806,C1,3.726288996,2.562635612,-1.359194382,,,,
PAOM,C1,0,-1.050027243,9.008440057,skull,0,-122.9675128,-57.55127876,,,,
PAOM,C1,19.6721822,15.47341661,13.22026529,skull,23.47198371,-103.2705331,-60.56222774,,,,
PAOM,C1,18.54579072,12.34166335,9.975356485,skull,22.44270759,-107.4072728,-60.14069488,,,,
PAOM,C1,16.11058185,9.603632041,9.505356294,skull,20.18339497,-111.3124356,-60.02025692,,,,
PAOM,C1,13.27666375,6.949951864,9.986832081,skull,18.2479677,-115.2540371,-60.14069488,,,,
PAOM,C1,10.2249463,4.537732923,10.45792322,skull,14.61608474,-118.3867975,-60.6826657,,,,
PAOM,C1,6.980645732,2.452271788,10.4006747,skull,10.2883335,-120.6809908,-59.17719121,,,,
PAOM,C1,3.571909185,0.310001529,9.537704722,skull,5.305775836,-122.2948371,-57.97281162,,,,
LF,T1,0,-20.12819523,5.576129146,C7,0,-27.18349052,-4.317255941,,,,
LF,T1,13.04,-11.56410362,11.14122045,C7,12.9811024,-18.44071665,-3.637453025,,,,
LF,T1,11.9965,-13.10400552,9.559053852,C7,11.16952269,-19.73069612,-3.635938982,,,,
LF,T1,10.2903,-14.5049149,8.721275144,C7,9.27742286,-21.01661019,-4.217483673,,,,
LF,T1,8.4342,-15.84200308,8.067015115,C7,7.374846069,-22.35743522,-4.82074063,,,,
LF,T1,6.4822,-17.19362949,7.407380138,C7,5.517817006,-23.78518337,-4.654451662,,,,
LF,T1,4.43365,-18.55888324,6.636091475,C7,3.693104204,-25.20499208,-4.119606977,,,,
LF,T1,2.2646,-19.67653175,5.903037547,C7,1.859340881,-26.55985466,-4.216831549,,,,
CL,T1,19.2675,-5.2673341,20.23929248,C7,18.68637339,-8.46742047,10.0261496,,,,
CL,T1,21.8475,-5.730198843,20.12147384,C7,21.04049245,-10.50056617,10.17230904,,,,
CL,T1,23.9145,-7.682406227,19.93279799,C7,21.91209692,-13.29964855,8.846278111,,,,
CL,T1,25.374,-10.04459245,19.21939401,C7,22.71582248,-16.02296084,6.673207973,,,,
CL,T1,25.235,-11.68783124,16.95932957,C7,23.45216101,-18.0735677,3.889131968,,,,
CL,T1,23.557,-11.89241729,14.59145847,C7,22.69713119,-19.44759742,0.787914115,,,,
CL,T1,21.4735,-11.7761568,12.60874675,C7,20.65584533,-20.18906699,-1.624684378,,,,
CL,T1,19.108,-11.93546411,11.27046299,C7,18.24860365,-19.84445277,-3.242419661,,,,
CL,T1,16.1435,-12.09409945,10.73204393,C7,15.75528366,-18.72530897,-3.749983261,,,,
CL,T1,13.096,-11.74839724,11.12639274,C7,13.17440971,-17.50919757,-3.049872585,,,,
CL,T1,10.8392,-11.0343467,12.45654041,C7,11.3695687,-16.24997936,-1.017218085,,,,
CL,T1,10.83765,-9.348070478,14.30605427,C7,11.39086694,-14.47917362,2.240888396,,,,
CL,T1,12.2885,-7.313774246,16.44415836,C7,12.05588344,-12.45014935,5.381846857,,,,
CL,T1,13.971,-5.907394871,18.51003766,C7,13.17145845,-10.36884192,7.520312622,,,,
CL,T1,15.921,-5.736805093,19.95910818,C7,15.33866459,-8.66509201,8.486323012,,,,
LF,C7,0,-23.12724368,11.90327449,C6,0,-29.67774656,-2.318096165,,,,
LF,C7,10.82250409,-14.75420226,16.52954565,C6,9.416118949,-18.3155732,-1.650754878,,,,
LF,C7,9.648789322,-16.51010697,15.76216264,C6,8.025292515,-19.93404084,-1.845552231,,,,
LF,C7,8.290030758,-18.14425024,14.89675859,C6,6.741343026,-21.5690218,-2.044296391,,,,
LF,C7,6.941011341,-19.67303372,13.78068159,C6,5.495647765,-23.32831923,-2.144734273,,,,
LF,C7,5.494551266,-21.04187317,12.80093109,C6,4.219080671,-25.26141936,-2.222702861,,,,
LF,C7,3.841749164,-22.1316303,12.15078198,C6,2.862691432,-27.3187822,-2.266361735,,,,
LF,C7,1.976618901,-22.86384187,11.93434254,C6,1.44529257,-28.99700266,-2.283412221,,,,
CL,C7,19.27613285,-6.751614428,25.24816646,C6,15.97869057,-6.375006649,8.052134559,,,,
CL,C7,21.60270684,-6.744328443,26.34729659,C6,18.16908071,-7.728435527,7.792664585,,,,
CL,C7,24.24604905,-8.267529584,26.9143423,C6,19.88213191,-10.55217656,8.782014512,,,,
